"Mefistofele (Kovalik)","NK","U/2/8B"
"Mefistofele (Kovalik)","NK","U/2/9"
"Mefistofele (Kovalik)","NK","U/2/10"
"Mefistofele (Kovalik)","NK","T/2/1"
"Mefistofele (Kovalik)","NK","T/2/2A"
"Mefistofele (Kovalik)","FST","T/2/2B"
"Mefistofele (Kovalik)","FST","T/2/3"
"Mefistofele (Kovalik)","FST","T/2/4AH"
"Mefistofele (Kovalik)","NST","T/2/4AE"
"Mefistofele (Kovalik)","NST","T/2/4B"
"Mario és a varázsló (Galambos)","NST","U/2/2BE"
"Marsbéli krónikák (Földi)","NB","A/1/7B"
"Mefistofele (Kovalik)","NST","T/2/5AE"
"Mefistofele (Kovalik)","FB","T/2/5AH"
"Megbolydult bolygó (Barta)","FB","A/1/7A"
"Mefistofele (Kovalik)","FB","T/2/5B"
"Mefistofele ( Kovalik)","FB","T/2/6A"
"Megbolydult bolygó (Barta)","NB","A/1/7B"
"Ments meg uram (Almási)","FSZ","T/2/7A"
"Ments meg uram (Almási)","NSZ","T/2/7B"
"Ments meg uram (Almási)","FK","T/2/8A"
"Ments meg uram (Almási)","FK","T/2/8BH"
"Ments meg uram (Almási)","NK","T/2/8BE"
"Ments meg uram (Almási)","NK","T/2/9AH"
"Ments meg uram (Almási)","FB","T/2/9AE"
"Ments meg uram (Almási)","NB","T/2/9AE"
"Ments meg uram (Almási)","NST","T/2/9B"
"Messiás (Anger)","FK","T/2/10A"
"Messiás (Anger)","FK","T/2/10BH"
"Messiás (Anger)","FSZ","T/2/10BE"
"Messiás (Anger)","NSZ","T/2/10BE"
"Messiás (Anger)","NK","S/2/1A"
"Messiás (Anger)","NK","S/2/1BH"
"Messiás (Anger)","FST","S/2/1BE"
"Messiás (Anger)","NST","S/2/2AH"
"Messiás (Anger)","FB","S/2/2AE"
"Messiás (Anger)","NB","S/2/2BH"
"Nabucco (Keselyák)","FK","S/2/9"
"Nabucco (Keselyák)","FK","S/2/10"
"Nabucco (Keselyák)","FK","R/2/1"
"Nabucco (Keselyák)","FSZ","S/2/8A"
"Nabucco (Keselyák)","FST","R/2/3"
"Nabucco (Keselyák)","FST","R/2/4AH"
"Nabucco (Keselyák)","NST","R/2/4AE"
"Nabucco (Keselyák)","NST","R/2/4B"
"Nabucco (Keselyák)","NSZ","S/2/8B"
"Nabucco (Keselyák)","NK","R/2/2"
"Nabucco (Keselyák)","FB","R/2/5AE"
"A négy évig tartó őrség  (Tárnoky)- Osz","FK","AD/2/4A"
"A négy évig tartó őrség (Tárnoky)- Osz","NK","AD/2/4B"
"Oda-Vissza (Varga) GLN","NSZ","AD/2/2B"
"Oda-Vissza (Varga) GLN","NB","AD/2/2B"
"Oda-Vissza (Varga) GLN","FSZ","AD/2/2B"
"Olasz nő Algírban (Szabó)","FSZ","R/2/7A"
"Olasz nő Algírban (Szabó)","NSZ","R/2/7B"
"Olasz nő Algírban (Szabó)","FK","R/2/8"
"Olasz nő Algírban (Szabó)","FK","R/2/9"
"Olasz nő Algírban (Szabó)","NB","R/2/10AE"
"Olasz nő Algírban (Szabó)","FST","R/2/10AH"
"Olasz nő Algírban (Szabó)","FST","R/2/10B"
"Olasz nő Algírban (Szabó)","NST","Q/2/1"
"Olasz nő Algírban (Szabó)","FST","AA/1/9B"
"Operapróba  (Szokol) Osz","FK","AD/2/3B"
"Operapróba (Szokol) Osz","NK","AD/2/3B"
"Orfeusz   (Szenteczki) GLN","NSZ","AC/2/1A"
"Orfeusz   (Szenteczki) GLN","NST","AC/1/1B"
"Orfeusz   (Szenteczki) GLN","FST","AC/1/1B"
"Orfeusz   (Szenteczki) GLN","FSZ","AD/2/1BH"
"Orfeusz   (Szenteczki) GLN","NK","AD/2/1B"
"Otello (Poda)","NST","O/2/4BE"
"Otello (Poda)","FST","O/2/4BH"
"Otello (Poda)","NK","O/2/2B"
"Otello (Poda)","NK","O/2/2A"
"Otello (Poda)","NK","O/2/1"
"Otello (Poda)","NK","P/2/10"
"Otello (Poda)","NK","P/2/9"
"Otello (Poda)","NK","P/2/8"
"Otello (Poda)","NK","P/2/7"
"Otello (Poda)","NK","P/2/6"
"Otello (Poda)","NK","P/2/5B"
"Otello (Poda)","FK","P/2/5A"
"Otello (Poda)","FK","P/2/4"
"Otello (Poda)","FK","P/2/3"
"Otello (Poda)","FK","P/2/1"
"Otello (Poda)","FK","Q/2/10"
"Otello (Poda)","FK","Q/2/9"
"Otello (Poda)","FK","Q/2/8B"
"Otello (Poda)","FK","Q/2/8AE"
"Otello (Poda)","NSZ","Q/2/8AH"
"Otello (Poda)","FSZ","Q/2/7B"
"Otello (Poda)","FST","O/2/4A"
"Otello (Poda)","FST","O/2/3"
"Otello (Vámos) R","FSZ","Q/2/2"
"Otello (Vámos) R","NS","Q/2/3"
"Otello (Vámos) R","NST","Q/2/7A"
"Otello (Vámos) R","FST","Q/2/6BE"
"Otello (Vámos) R","FST","Q/2/6AE"
"Otello (Vámos) R","FST","Q/2/6BH"
"Otello (Vámos) R","NK","Q/2/6AH"
"Örvény (Lukács)","FB","A/1/8A"
"Örvény (Lukács)","NB","A/1/8B"
"Otello (Vámos) R","NK","Q/2/5"
"Otello (Vámos) R","FK","Q/2/4"
"Parasztbecsület (Delnon)","NST","O/2/8A"
"Parasztbecsület (Delnon)","FST","O/1/7B"
"Parasztbecsület (Delnon)","NK","O/2/7A"
"Parasztbecsület (Delnon)","FK","O/2/6"
"Parasztbecsület (Delnon)","NSZ","O/2/5BH"
"Parasztbecsület (Delnon)","FSZ","O/2/5A"
"Parázsfuvolácska (Toronykőy)","NB","N/2/1AE"
"Parázsfuvolácska (Toronykőy","FB","N/2/1AH"
"Parázsfuvolácska (Toronykőy","FST","O/2/10A"
"Parázsfuvolácska (Toronykőy)","NST","O/2/9AH"
"Parázsfuvolácska (Toronykőy)","NSZ","O/2/9BH"
"Párizs lángjai (Vajnonen)","NB","O/1/4"
"Parázsfuvolácska (Toronykőy)","FSZ","O/2/9AE"
"Párisz lángjai (Vajnonen)","FB","O/1/3"
"Párizs lángjai (Vajnonen)","FB","O/1/5"
"Párizs lángjai (Vajnonen)","FB","O/1/6"
"Párizs lángjai (Vajnonen)","NB","O/1/7"
"Párizs lángjai (Vajnonen)","NB","O/1/8"
"Párizs lángjai (Vajnonen)","NB","O/1/9"
"Párizs lángjai (Vajnonen)","NB","O/1/10"
"Párizs lángjai (Vajnonen)","FST","P/1/1"
"Párizs lángjai (Vajnonen)","NST","P/1/2A"
"Parsifal (Almási)","FB","N/2/7A"
"Parsifal (Almási)","NST","N/2/7A"
"Parsifal (Almási)","FST","N/2/6"
"Parsifal (Almási)","NK","N/2/5"
"Parsifal (Almási)","NK","N/2/4B"
"Parsifal (Almási)","NK","N/2/4AE"
"Parsifal (Almási)","FK","N/2/4AH"
"Parsifal (Almási)","FK","N/2/3"
"Parsifal (Almási)","FK","N/2/2B"
"Parsifal (Almási)","NSZ","N/2/2A"
"Parsifal (Almási)","FSZ","N/2/1B"
"Pelléas és Mélisande (Dehlholm)","NST","N/2/9"
"Pelléas és Mélisande (Dehlholm)","NST","N/2/8B"
"Pelléas és Mélisande (Dehlholm)","NSZ","N/2/8A"
"Pelléas és Mélisande (Dehlholm)","FSZ","N/2/7B"
"Pelléas és Mélisande (Dehlholm)","FSZ","N/2/8AH"
"Pelléas és Mélisande (Dehlholm)","NSZ","N/2/8AE"
"Petite mort (Kylián)","FB","A/1/6A doboz"
"Pikk dáma (Milkov)","NB","L/2/2"
"Pikk dáma (Milkov)","FB","L/2/2AH"
"Pikk dáma (Milkov)","FST","L/2/1AH"
"Pikk dáma (Milkov)","FST","M/2/10BE"
"Pikk dáma (Milkov)","FST","M/2/10AE"
"Pikk dáma (Milkov)","NST","L/2/1B"
"Pikk dáma (Milkov)","NST","L/2/1AE"
"Pikk dáma (Milkov)","NK","M/2/10BH"
"Pikk dáma (Milkov)","NK","M/2/10AH"
"Pikk dáma (Milkov)","NK","M/2/9"
"Pikk dáma (Milkov)","NK","M/2/8B"
"Pikk dáma (Milkov)","FK","M/2/7BH"
"Pikk dáma (Milkov)","NK","M/2/8A"
"Pikk dáma (Milkov)","NK","M/2/7BE"
"Pikk dáma (Milkov)","FK","M/2/7AH"
"Pikk dáma (Milkov)","FK","M/2/6"
"Pikk dáma (Milkov)","FK","M/2/5"
"Pikk dáma (Milkov)","NSZ","M/2/4BH"
"Pikk dáma (Milkov)","FK","M/2/4BE"
"Pikk dáma (Milkov)","FK","M/2/4AE"
"Pikk dáma (Milkov)","NSZ","M/2/4AH"
"Pikk dáma (Milkov)","FSZ","M/2/2BE"
"Pikk dáma (Milkov)","NSZ","M/2/3BH"
"Pikk dáma (Milkov)","NSZ","M/2/3A"
"Pikk dáma (Milkov)","FSZ","M/2/2BH"
"Pikk dáma (Milkov)","FSZ","M/2/2AE"
"Pikk dáma (Milkov)","FSZ","M/2/2AH"
"Pillangókisasszony (Kerényi)","FSZ","N/2/10A"
"Pillangókisasszony (Kerényi)","NSZ","M/2/1AH"
"Pillangókisasszony (Kerényi)","FK","N/2/10B"
"Pillangókisasszony (Kerényi)","NK","N/2/10A"
"Pillangókisasszony (Kerényi)","NST","M/2/2AE"
"Pillangókisasszony (Kerényi)","NK","M/2/1AE"
"Pillangókisasszony (Kerényi)","FST","M/2/1BE"
"Pomádé király új ruhája (Toronykőy)","FST","L/2/5AH"
"Pomádé király új ruhája (Toronykőy)","FB","A/1 - (Beatles doboz)"
"Pomádé király új ruhája (Toronykőy)","NB","L/2/5AE"
"Pomádé király új ruhája (Toronykőy)","NK","L/2/4BE"
"Pomádé király új ruhája (Toronykőy)","FK","L/2/4AH"
"Pomádé király új ruhája (Toronykőy)","FK","L/2/3BE"
"Pomádé király új ruhája (Toronykőy)","NK","L/2/4AE"
"Pomádé király új ruhája (Toronykőy)","FSZ","L/2/3BE"
"Pomádé király új ruhája (Toronykőy)","FSZ","L/2/3A"
"Poppea megkoronázása (Almási)","FST","L/2/6BH"
"Poppea megkoronázása (Almási)","NSZ","L/2/6EH"
"Poppea megkoronázása (Almási)","NSZ","L/2/5BE"
"Poppea megkoronázása (Almási)","FSZ","L/2/5AE"
"Poppea megkoronázása (Almási)","FSZ","L/2/5BH"
"Pomádé király új ruhája (Toronykőy)","FK","L/2/4BH"
"Pomádé király új ruhája (Toronykőy)","NSZ","L/2/3BH"
"Porgy és Bess (Almási)","NST","L/2/10A"
"Porgy és Bess (Almási)","NST","L/2/10B"
"Porgy és Bess (Almási)","NST","L/2/10AE"
"Porgy és Bess (Almási)","FST","L/2/10AH"
"Porgy és Bess (Almási)","NK","L/2/9"
"Porgy és Bess (Almási)","FK","L/2/8"
"Porgy és Bess (Almási)","NSZ","L/2/7AE"
"Porgy és Bess (Almási)","NSZ","L/2/7BE"
"Porgy és Bess (Almási)","NSZ","L/2/7BH"
"Porgy és Bess (Almási)","FSZ","L/2/7AH"
"Porgy és Bess (Almási)","FSZ","L/2/6BE"
"Porgy és Bess (Almási)","FSZ","L/2/6AE"
"Rain Dogs (Inger)","FB","A/1/9A"
"Rain Dogs (Inger)","NB","A/1/9B"
"Rigoletto (Szinetár)","NST","J/2/6AE"
"Rigoletto (Szinetár)","NST","J/2/6BH"
"Rigoletto (Szinetár)","FST","J/2/6AH"
"Rigoletto (Szinetár)","FST","J/2/5"
"Rigoletto (Szinetár)","FK","J/2/4"
"Porgy és Bess (Almási)","NB","K/2/1AH"
"Porgy és Bess (Almási)","FB","K/2/1AH"
"Rigoletto (Szinetár)","FK","J/2/3"
"Rigoletto (Szinetár)","FK","J/2/2AE"
"Rigoletto (Szinetár)","FK","J/2/2BE"
"Rigoletto (Szinetár)","NSZ","J/2/2AH"
"Rigoletto (Szinetár)","NSZ","J/2/2BH"
"Rigoletto (Szinetár)","NSZ","J/2/1AE"
"Rigoletto (Szinetár)","NSZ","J/2/1BE"
"Rigoletto (Szinetár)","FSZ","J/2/1AH"
"Rigoletto (Szinetár)","FSZ","J/2/1BH"
"Rigoletto (Szinetár)","FSZ","K/2/10"
"Rigoletto (Szinetár)","FSZ","K/2/9B"
"Rigoletto (Szinetár)","FSZ","K/2/9AE"
"Rómeó és Júlia  (Seregi)","FB","P/1/2B"
"Rómeó és Júlia (Seregi)","FB","P/1/3"
"Rómeó és Júlia (Seregi)","NB","P/1/4"
"Rómeó és Júlia (Seregi)","NB","P/1/5A"
"Rómeó és Júlia (Seregi)","FB","P/1/5B"
"Rómeó és Júlia (Seregi)","FB","P/1/6"
"Rómeó és Júlia (Seregi)","FB","P/1/7"
"Rómeó és Júlia (Seregi)","FB","P/1/8"
"Rómeó és Júlia (Seregi)","NB","P/1/9"
"Rómeó és Júlia (Seregi)","NB","P/1/10"
"Rómeó és Júlia (Seregi)","FST","Q/1/1"
"Rómeó és Júlia (Seregi)","NST","Q/1/2"
"Sába királynője (Káel)","NB","I/2/1BH"
"Sába királynője (Káel)","FB","I/2/1AH"
"Sába királynője (Káel)","NST","J/2/10AE"
"Sába királynője (Káel)","NST","J/2/10BE"
"Sába királynője (Káel)","FST","J/2/10BH"
"Sába királynője (Káel)","FST","J/2/10AH"
"Sába királynője (Káel)","NK","J/2/9BE"
"Sába királynője (Káel)","NK","J/2/9BH"
"Sába királynője (Káel)","FK","J/2/9AH"
"Sába királynője (Káel)","FK","J/2/9AE"
"Sába királynője (Káel)","FK","J/2/8A"
"Sába királynője (Káel)","FK","J/2/8B"
"Sába királynője (Káel)","NSZ","J/2/7AH"
"Sába királynője (Káel)","NST","J/2/7BH"
"Sába királynője (Káel)","FSZ","J/2/7AE"
"Sába királynője (Káel)","FSZ","J/2/7AH"
"Sába királynője (Káel)","NSZ","J/2/7B"
"Sarabande (Kylian)","FB","A/1/9A"
"Sancta Susanna (Varga) GLN","FSZ","AD/2/2B"
"Sancta Susanna (Varga) GLN","NSZ","AD/2/3A"
"Seherezádé (Harangozó)","FB","A/2/6"
"Siegfried (M.Tóth)","FB","I/2/5AE"
"Siegfried (M.Tóth)","FST","I/2/5AE"
"Siegfried (M.Tóth)","NSZ","I/2/5BH"
"Siegfried (M.Tóth)","FSZ","I/2/5AH"
"Seherezádé (Harangozó)","FB","A/2/7A"
"Seherezádé (Harangozó)","NB","A/2/7B"
"Siegfried-idill, avagy Egy barátság vége (Kálloy)","FSZ","AD/2/2B"
"Siegfried-idill, avagy Egy barátság vége (Kálloy)","NSZ","AD/2/3B"
"Siegfried-idill, avagy Egy barátság vége (Kálloy)","FB","AD/2/3B"
"Siegfried-idill, avagy Egy barátság vége (Kálloy)","NB","AD/2/3B"
"Siegfried-idill, avagy Egy barátság vége (Kálloy)","NST","AD/2/3B"
"Siegfried-idill, avagy Egy barátság vége (Kálloy)","FST","AC/1/1A"
"Simon Boccanegra (Stefanutti)","FSZ","I/2/7BH"
"Simon Boccanegra (Stefanutti)","FSZ","I/2/7AH"
"Simon Boccanegra (Stefanutti)","FSZ","I/2/6"
"Simon Boccanegra (Stefanutti)","NST","H/2/3"
"Simon Boccanegra (Stefanutti)","FST","H/2/2"
"Simon Boccanegra (Stefanutti)","FST","H/2/1B"
"Simon Boccanegra (Stefanutti)","NK","H/2/1A"
"Simon Boccanegra (Stefanutti)","NK","I/2/10B"
"Simon Boccanegra (Stefanutti)","FK","I/2/9"
"Simon Boccanegra (Stefanutti)","FK","I/2/8"
"Simon Boccanegra (Stefanutti)","NSZ","I/2/7AE"
"Simon Boccanegra (Stefanutti)","NS","I/2/7BE"
"Sír a téli éjszaka (Tóth)","FK","H/2/3BH"
"Sír a téli éjszaka (Tóth)","NK","H/2/3BE"
"Sír a téli éjszaka (Tóth)","FST","H/2/4E"
"Spartacus (Seregi)","FB","Q/1/6B"
"Spartacus (Seregi)","FB","Q/1/7"
"Spartacus (Seregi)","NB","Q/1/8A"
"Spartacus (Seregi)","FB","Q/1/9"
"Spartacus (Seregi)","FB","Q/1/10"
"Spartacus (Seregi)","NB","R/1/1"
"Spartacus (Seregi)","FST","R/1/2A"
"Spartacus (Seregi)","NST","R/1/2B"
"Sylvia (Seregi)","FB","R/1/3"
"Sylvia (Seregi)","NB","R/1/4A"
"Sylvia (Seregi)","FB","R/1/4B"
"Sylvia (Seregi)","FB","R/1/5A"
"Sylvia (Seregi)","NB","R/1/5B"
"Sylvia pas de deux (Balanchine)","FB","R/1/6A"
"Székely fonó (Znaniecki)","FSZ","G/2/2AH"
"Székely fonó (Znaniecki)","NSZ","G/2/2AE"
"Székely fonó (Znaniecki)","NSZ","G/2/2BH"
"Székely fonó (Znaniecki)","FK","G/2/2BE"
"Székely fonó (Znaniecki)","FK","G/2/3"
"Székely fonó (Znaniecki)","NK","G/2/4"
"Székely fonó (Znaniecki)","NK","G/2/5A"
"Székely fonó (Znaniecki)","NST","G/2/5BE"
"Székely fonó (Znaniecki)","FST","G/2/5BH"
"Székely fonó (Znaniecki)","FB","G/2/6A"
"Székely fonó (Znaniecki)","NB","G/2/6B"
"Szentivánéji álom (Seregi)","FB","R/1/6B"
"Szentivánéji álom (Seregi)","NB","R/1/7A"
"Szentivánéji álom (Seregi)","FB","R/1/7B"
"Szentivánéji álom (Seregi)","FB","R/1/8"
"Szentivánéji álom (Seregi)","FB","R/1/9"
"Szentivánéji álomSzentivánéji álom (Seregi)","NB","R/1/10"
"Szentivánéji álom (Seregi)","FST","S/1/1A"
"Szentivánéji álom (Seregi)","FSZ","H/2/4AH"
"Szentivánéji álom (Seregi)","FSZ","H/2/4BH"
"Szentivánéji álom (Seregi)","FSZ","H /2/5BH"
"Szentivánéji álom (Seregi)","NSZ","H /2/5AH"
"Szentivánéji álom (Seregi)","NSZ","H /2/5AE"
"Szentivánéji álom (Seregi)","NSZ","H /2/5B"
"Szerelem (Kiljunen)","FSZ","AA/1/3B"
"Szerelem (Kiljunen)","NSZ","AA/1/4A"
"Szerelem (Kiljunen)","FK","AA/1/4B"
"Szerelem (Kiljunen)","NK","AA/1/5B"
"Szerelem (Kiljunen)","FST","AA/1/6A"
"Szerelem (Kiljunen)","NST","AA/1/6B"
"Szerelmi bájital (Zambello)","FSZ","H /2/5B"
"Szerelmi bájital (Zambello)","FK","H/2/6AH"
"Szerelmi bájital (Zambello)","FK","H/2/6BH"
"Szerelmi bájital (Zambello)","NK","H/2/6AE"
"Szerelmi bájital (Zambello)","NK","H/2/6BE"
"Szerelmi bájital (Zambello)","NK","H/2/7"
"Szerelmi bájital (Zambello)","FST","H/2/8AE"
"Szerelmi bájital (Zambello)","NST","H/2/8AE"
"Szerelmi bájital (Zambello)","NST","H/2/8AH"
"Szerelmi bájital (Zambello)","FB","H/2/8BH"
"Szerelmi bájital (Zambello)","NB","H/2/8BH"
"Szerelmi bájital 2.0 ( Toronykőy)","FSZ","H/2/8BE"
"Szerelmi bájital 2.0 ( Toronykőy)","FSZ","H/2/9AH"
"Szerelmi bájital 2.0 ( Toronykőy)","NSZ","H/2/9AE"
"Szerelmi bájital 2.0 ( Toronykőy)","FK","H/2/9B"
"Szerenád (Balanchine)","NB","A/1/10A"
"Szerelmi bájital 2.0 ( Toronykőy)","NK","H/2/10AE"
"Szerenád (Balanchine)","FB","A/1/9A"
"Szöktetés a szerájból (Vecsei)","FSZ","G/2/8A"
"Szöktetés a szerájból (Vecsei)","NSZ","G/2/8BE"
"Szöktetés a szerájból (Vecsei)","FST","G/2/8BH"
"Táncszvit  (Bartók)","FB","A/1/10B"
"Táncszvit  (Bartók)","NB","A/1/10A"
"Szöktetés a szerájból (Vecsei)","FB","G/2/9A"
"Szöktetés a szerájból (Vecsei)","NB","G/2/9B"
"Téma és variációk (Balanchine)","FB","S/1/9B"
"Térzene (Harangozó)","FB","S/1/6A"
"Térzene (Harangozó)","NB","S/1/6B"
"Térzene (Harangozó)","FB","S/1/7"
"Térzene (Harangozó)","NB","S/1/8A"
"Tosca (Nagy)","FSZ","F/2/1AE"
"Tosca (Nagy)","FSZ","F/2/1AH"
"Tosca (Nagy)","NSZ","F/2/1BE"
"Tosca (Nagy)","FSZ","F/2/1BH"
"Tosca (Nagy)","NSZ","F/2/2A"
"Tosca (Nagy)","FK","F/2/2B"
"Tosca (Nagy)","FK","F/2/3A"
"Tosca (Nagy)","NK","F/2/3B"
"Tosca (Nagy)","NK","F/2/4AH"
"Tosca (Nagy)","FST","F/2/4AE"
"Tóték (Káel)","NSZ","AC/1/2B"
"Tóték (Káel)","FSZ","AC/1/3A"
"Tosca (Nagy)","FST","F/2/4B"
"Tosca (Nagy)","NST","F/2/5A"
"Tóték (Káel)","NST","AC/1/5A"
"Tóték (Káel)","FK","AC/1/3B"
"Tóték (Káel)","NK","AC/1/4B"
"Traviata (Békés)","NB","A/2/8AE"
"Traviata (Békés)","FB","A/2/8AH"
"Trois Gnossiennes (Manen)","FB","A/1/10B"
"Trois Gnossiennes (Manen)","NB","A/1/10A"
"Újévi (Szépművészeti)","FB","A/1/10B"
"Tűzmadarak (Venekei)","NB","A/1/9B"
"Tűzmadarak (Venekei)","FB","A/1/10B"
"Újévi (Szépművészeti)","NB","A/1/10A"
"Változatok egy gyermekdalra (Seregi)","FB","S/1/8B"
"Változatok egy gyermekdalra (Seeregi)","NB","S/1/9A"
"Változatok egy gyermekdalra (Seregi)","NB","S/1/9A"
"Veszedelmes éden (Barta)","NSZ","C/2/1AE"
"Veszedelmes éden (Barta)","FSZ","C/2/1AH"
"Veszedelmes éden (Barta)","FST","C/2/1AH"
"Veszedelmes éden (Barta)","NB","C/2/1BH"
"Veszedelmes éden (Barta)","FB","C/2/1BE"
"Walking mad (Inger)","FB","S/1/10A"
"Vígkantáták   (Ódry színpad, Bach)","NSZ","AD/2/3A"
"Vígkantáták   (Ódry színpad, Bach)","FSZ","AD/2/2B"
" Walking mad (Inger)","NB","S/1/10B"
"Werther (Szikora)","FSZ","C/2/3BE"
"Werther (Szikora)","FSZ","C/2/4AH"
"Werther (Szikora)","NSZ","C/2/4AE"
"Werther (Szikora)","NSZ","C/2/4B"
"Werther (Szikora)","FST","C/2/5A"
"Who Cares ? (Balanchine)","NB","A/1/9B"
"Who Cares ? (Balanchine)","FB","A/1/10B"
"Werther (Szikora)","NST","C/2/5B"
"Werther (Szikora)","NST","C/2/6"
"Xerxes ( Kovalik)","FSZ","C/2/7BH"
"Xerxes (Kovalik)","FSZ","C/2/7BE"
"Xerxes (Kovalik)","NSZ","C/2/8A"
"Xerxes (Kovalik)","NSZ","C/2/8BH"
"Xerxes (Koivalik)","FK","C/2/8BE"
"Xerxes (Kovalik)","FK","C/2/9AH"
"Xerxes (Kovalik)","NK","C/2/9AE"
"Xerxes (Kovalik)","FB","C/2/9B"
"Xerxes- (Kovalik)","NB","C/2/10A"
"SAD CASE (Lightfoot)","FB","A/1/7A"
"SAD CASE (Lightfoot)","NB","A/1/1AH"
"Figaro 3 (Dömötör)","NSZ","AA/1/10 A"
"Figaro 3 (Dömötör)","FSZ","AA/1/9/BH"
"Figaro 3 (Dömötör)","FST","AA/1/10/BE"
"Figaro 3 (Dömötör) gömb","FST","E/1/6"
"Diána és Akteon pas de deux","FB","A/1/1AE"
"Adagietto ( Mahler)","FB","A/1/1AE"
"Diána és Akteon pas de deux","NB","A/1/1/BE"
"Az úrhatnán polgár (Tarnóczi)","FB","S/1/10AE"
"Az úrhatnán polgár (Tarnóczi)","FSZ","Y/1/8"
"Trójai játékok amazonokkal (North)","NB","A (doboz)"
"Trójai játékok -TROY GAMES (North)","FB","A/1/8  (doboz)"
"Az úrhatnán polgár (Tarnóczi)","FST","S/1/10/BE"
"Porgy és Bess (Almási) ","NB","O1"
"Messiás (doboz)","NB","O1"
"Pomádé király  új ruhája (Toronykőy)","NB","O1 ( Messiás doboz)"
"Ments meg Uram ( doboz)","NB","O1"
"Farsangi lakodalom (Almási)","FB","S/1/6AE"
"Farsangi lakodalom (Almási)","NB","S/1/6AE"
"Farsangi lakodalom (Almási)","NST","S/1/6AE"
"Farsangi lakodalom ( Almási)","FST","S/1/6AE"
"Farsangi lakodalom (Almási)","FSZ","S/1/4BH"
"Farsangi lakodalom (Almási)","NSZ","S/1/4BE"
"Farsangi lakodalom (Almási)","FK","S/1/5A"
"Farsangi lakodalom (Almási)","NK","S/1/5B"
"A bűvös szekrény  (doboz)","FK","Y/1/10/B"
"Keresztkantáták (Horváth)","FB","U/1/9 B"
"Keresztkantáták (Horváth)","NB","U/1/10B"
"Paquita-szvit (Solymosi)","FB","L/1/8AE"
"Paquita-szvit (Solymosi)","NB","Q/1/8B"
"Mefistofele","NB","T/2/6/B"
"Szöktetés a szerájból (Vecsei)- doboz","FK","G/1/8B"
"KisHattyúk tava (Chernakova)","FB","FAL mellett"
"János Vitézke","FB","Fal mellett"
"Keresztkantáták (Horváth)","FSZ","U/1/8/BE"
"Az aranyműves boltja  (Szikora)","FSZ","AB/1/8AH"
"Bohém Kiskarácsony (Aczél)","FSZ","AC/1/3 AH"
"Athén romjai (Oberfrank)","FSZ","AA/1/7A"
"Athén romjai (Oberfrank)","NSZ","AA/1/7AH"
"Az aranyműves boltja (Szikora)","NSZ","AC/1/2 BE"
"Athén romjai (Oberfrank)","FB","J/1/4B"
"Athén romjai (Oberfrank)","NB","J/1/4/BH"
"A kékszakállú herceg vára (Nagy)","NSZ","Y/2/7BH"
"János vitézke","NST","H2 (Doboz)"
"Az úrhatnán polgár (Tarnóczi)","NST","H/2/1BE"
"Don Carlos (Hilbrich)","FK","X/1/10"
"Nyugat lánya (Barkhatov)","NSZ","R/2/5BE"
"Az álruhás kertészlány (Almási)","FSZ","C/1/4H"
"Az álruhás kertészlány (Almási)","NSZ","C/1/4E"
"Az úrhatnán polgár (Tarnóczi)","NSZ","C/1/5 AE"
"Az úrhatnán polgár (Tarnóczi)","NK","C/1/5 BE"
"Az úrhatnán polgár (Tarnóczi)","FK","C/1/5/ AH"
"Az úrhatnán polgár (Tarnóczi)","FK","C/1/5/BH"
"Mayerling (MacMillan)","FB","OP/D"
"Mayerling (MacMillan)","NB","OP/C"
"Mayerling (MacMillan)","FST","OP/D"
"Hunyadi László (Ókovács)","FST","OP/C"
"Hunyadi László (Ókovács)","NST","OP/C"
"Andrea Cheniér (Ceresa)",NULL,"ERKEL"
"A tisztességtudó utcalány (Székely","FSZ","AA/2/4AH"
"Rigoletto (Szinetár)","FB","J/2/6AH"
"Dido & Aeneas (Barta)","FSZ","C/1/6 A"
"Dido & Aeneas (Barta)","NSZ","C/1/6 A"
"Dido & Aeneas (Barta)","FK","C/1/6 BE"
"Dido & Aeneas (Barta)","NK","C/1/6 BH"
"Dido & Aeneas (Barta)","FB","C/1/7 AE"
"Dido & Aeneas (Barta)","NB","C/1/7 AH",
